id,name,party,partyLabel,votes,election,electionLabel,ranking
Q3181858,John Kelly,Q76382,Sinn Féin,4822,Q590740,2001 general election,4
,Jayne Dunlop,Q244927,Alliance Party of Northern Ireland,1258,Q590740,2001 general election,5
Q296597,Ian Paisley,Q215519,Democratic Unionist Party,25156,Q428598,2005 general election,1
Q7184061,Philip McGuigan,Q76382,Sinn Féin,7191,Q428598,2005 general election,2
,Rodney McCune,Q841045,Ulster Unionist Party,6637,Q428598,2005 general election,3
Q7440987,Sean Farren,Q175443,Social Democratic and Labour Party,5585,Q428598,2005 general election,4
,Jayne Dunlop,Q244927,Alliance Party of Northern Ireland,1357,Q428598,2005 general election,5
Q575881,Ian Paisley Jr,Q215519,Democratic Unionist Party,19672,Q215622,2010 general election,1
Q3499853,Jim Allister,Q985076,Traditional Unionist Voice,7114,Q215622,2010 general election,2
Q5209806,Daithí McKay,Q76382,Sinn Féin,5265,Q215622,2010 general election,3
,Irwin Armstrong,Q7879942,Ulster Conservatives and Unionists,4634,Q215622,2010 general election,4
Q5249384,Declan O'Loan,Q175443,Social Democratic and Labour Party,3738,Q215622,2010 general election,5
,Jayne Dunlop,Q244927,Alliance Party of Northern Ireland,1368,Q215622,2010 general election,6
,Lyle Cubitt,Q327591,Independent politician,606,Q215622,2010 general election,7
Q575881,Ian Paisley Jr,Q215519,Democratic Unionist Party,18107,Q3586935,2015 general election,1
,Timothy Gaston,Q985076,Traditional Unionist Voice,6561,Q3586935,2015 general election,2
Q5209806,Daithí McKay,Q76382,Sinn Féin,5143,Q3586935,2015 general election,3
Q7352813,Robin Swann,Q841045,Ulster Unionist Party,5054,Q3586935,2015 general election,4
Q5249384,Declan O'Loan,Q175443,Social Democratic and Labour Party,2925,Q3586935,2015 general election,5
,Jayne Dunlop,Q244927,Alliance Party of Northern Ireland,2351,Q3586935,2015 general election,6
,Robert Hill,Q10647,UKIP,1341,Q3586935,2015 general election,7
,Carol Freeman,Q7058484,Northern Ireland Conservatives,368,Q3586935,2015 general election,8
,Thomas Palmer,Q327591,Independent politician,57,Q3586935,2015 general election,9
Q575881,Ian Paisley Jr,Q215519,Democratic Unionist Party,28521,Q25052149,2017 general election,1
,Cara McShane,Q76382,Sinn Féin,7878,Q25052149,2017 general election,2
,Jackson Minford,Q841045,Ulster Unionist Party,3482,Q25052149,2017 general election,3
,Timothy Gaston,Q985076,Traditional Unionist Voice,3282,Q25052149,2017 general election,4
,Patricia O'Lynn,Q244927,Alliance Party of Northern Ireland,2723,Q25052149,2017 general election,5
Q5249384,Declan O'Loan,Q175443,Social Democratic and Labour Party,2574,Q25052149,2017 general election,6
Q575881,Ian Paisley Jr,Q215519,Democratic Unionist Party,20860,Q30173038,2019 general election,1
Q7352813,Robin Swann,Q841045,Ulster Unionist Party,8139,Q30173038,2019 general election,2
,Patricia O'Lynn,Q244927,Alliance Party of Northern Ireland,6231,Q30173038,2019 general election,3
,Cara McShane,Q76382,Sinn Féin,5632,Q30173038,2019 general election,4
,Margaret McKillop,Q175443,Social Democratic and Labour Party,2943,Q30173038,2019 general election,5
,Stephen Palmer,Q327591,Independent politician,246,Q30173038,2019 general election,6
